ra,dec
286.22464,44.654469
292.86984,46.741859
295.62927,44.69062
284.05954,44.518215
297.90579,40.162861
293.66885,46.37925
289.88437,45.211498
291.27899,47.687649
294.35654,38.94738
298.25812,47.604939
285.92889,38.520981
298.73523,40.76416
293.12738,42.320099
282.99973,40.557449
289.85889,48.693851
284.58578,47.079529
292.29459,40.591789
285.86929,42.728088
281.83533,44.155918
280.25839,43.835758
290.99527,45.192211
290.99527,45.192211
296.13281,48.977402
284.63519,40.71983
289.65125,43.824421
289.65125,43.824421
289.65125,43.824421
287.79819,45.656712
287.79819,45.656712
294.57623,38.45697
284.05954,44.518215
285.86929,42.728088
299.38159,45.592239
299.16953,43.44109
287.83847,43.153229
285.29193,41.255692
296.30197,50.672321
296.30197,50.672321
296.30197,50.672321
285.14264,49.800671
286.75278,49.064911
297.46362,48.181412
284.6062,41.196381
294.00946,42.880772
287.1427,43.616051
285.67377,45.639858
301.72076,44.41206
292.29459,40.591789
298.25812,47.604939
289.13467,47.062988
287.40533,45.918011
284.05954,44.518215
282.30121,46.516201
287.80557,45.340549
288.02969,40.344151
286.71564,48.645279
286.3443,37.411968
285.7135,41.605885
289.18668,50.937561
290.74432,43.26078
287.65741,48.982159
294.53354,46.618271
298.9917,40.142422
288.0593,51.35445
284.74792,46.373619
285.21985,38.805882
286.28595,37.387058
284.92184,45.972401
290.40149,48.82259
290.68524,43.859638
291.57898,44.531712
297.21579,47.378521
297.07037,42.977741
284.82803,44.60873
284.82803,44.60873
291.03232,49.040272
290.62183,51.057301
283.40195,41.516331
295.90921,51.347939
289.37704,40.00116
284.90573,43.949162
296.75339,49.378109
294.6647,39.783829
285.82233,45.711891
294.88965,49.379768
294.22446,50.075588
296.89484,44.37178
298.59482,41.43594
287.70688,40.685242
285.80322,44.873428
284.59372,46.44978
296.45575,39.598591
284.94098,46.56654
285.57434,49.962269
290.02591,48.335949
291.2681,44.48819
291.39786,45.588558
294.36609,49.915058
285.29575,44.55275
286.62576,37.5373
287.79385,45.98024
291.95999,44.900021
291.03232,49.040272
293.50049,44.932461
292.30743,46.62664
292.12521,41.40781
289.95651,47.02039
282.23969,43.244049
284.42273,49.10622
290.6333,40.13699
296.37692,50.621471
287.06638,41.874908
286.25165,42.378479
292.88528,41.27924
292.11517,49.256432
298.95032,46.692799
293.6394,44.982529
282.25021,44.921108
282.25021,44.921108
288.75073,47.490921
280.82339,42.636051
289.6644,48.706211
290.37631,41.150742
289.34732,44.208511
298.73611,46.498634
298.73611,46.498634
290.95615,49.366398
288.41653,47.878731
290.66412,43.49984
285.19,46.027962
286.92429,47.053741
292.4404,43.209431
283.33606,47.174541
283.33606,47.174541
299.50174,40.670799
299.50174,40.670799
299.50174,40.670799
288.43359,40.380878
286.39862,45.343529
286.39862,45.343529
291.38599,41.990269
293.56635,42.13258
294.76697,41.64468
291.25018,49.231834
289.34732,44.208511
290.94449,40.480042
290.94449,40.480042
285.79724,40.93618
284.56567,41.778481
284.56567,41.778481
285.71741,44.758419
298.66235,48.24876
290.08276,50.86348
290.08276,50.86348
294.52859,46.640968
297.02008,43.432549
296.77283,50.188419
294.29453,50.725368
288.83136,47.551991
288.83136,47.551991
288.76697,46.394421
289.39474,41.782349
284.45947,40.142559
294.52859,46.640968
294.52859,46.640968
293.20453,45.435398
297.06961,40.525131
293.20453,45.435398
287.0863,46.945808
292.47797,46.022831
291.84131,45.17918
299.65961,40.843849
288.88663,44.83955
285.75204,39.24921
287.47852,38.22884
292.33755,47.6642
294.33646,44.918289
299.67587,47.07584
292.87228,46.098881
291.18497,40.311211
285.01721,42.085381
292.08746,49.788761
286.33835,48.744099
291.34998,45.172272
296.29355,43.403271
296.26456,39.40596
294.83102,46.659592
288.95551,44.7057
291.25018,49.231834
288.37024,43.35461
288.37024,43.35461
288.37024,43.35461
288.37024,43.35461
288.10086,50.033718
287.34573,43.378391
293.60873,42.197681
299.16049,41.14373
290.20163,48.185822
290.20163,48.185822
283.45319,45.084141
295.48651,51.0135
292.42749,38.472912
286.25443,41.02187
294.86688,46.790562
290.69373,48.701481
291.38599,41.990269
282.49222,43.980209
286.95844,42.541382
293.79358,40.240929
289.19547,46.651699
297.19928,41.226429
289.06485,50.460972
284.67538,44.41777
289.92145,46.74456
289.92145,46.74456
293.73282,41.900829
297.37332,40.366402
293.67047,41.410252
292.97125,41.03577
292.97125,41.03577
292.38855,42.233261
288.10086,50.033718
289.55301,41.297852
281.04916,43.322601
294.59656,46.048302
281.64774,48.271049
291.24518,37.75906
283.74142,49.067982
290.99536,43.243938
282.49222,43.980209
296.74643,43.045441
295.8941,42.380451
295.8941,42.380451
290.57672,39.95689
293.73282,41.900829
291.5481,50.35331
300.73239,44.107059
288.11606,42.440418
293.29837,43.55587
292.61511,42.764252
291.02859,43.91367
293.52756,41.111439
289.31149,51.320862
286.17053,43.008911
287.53577,48.727791
285.31125,47.848564
292.61511,42.764252
291.38599,41.990269
294.23764,45.197105
293.93347,40.59074
284.83841,42.070431
296.27771,46.89986
296.27771,46.89986
289.53882,41.892818
289.36441,41.53323
285.19,46.027962
300.34406,45.623219
295.37738,39.048031
297.94476,42.191879
291.46866,40.343849
291.46866,40.343849
291.46866,40.343849
287.00909,46.796101
284.04233,41.699139
283.56531,46.904251
288.53854,40.87711
287.82639,40.696602
296.99655,49.25642
285.31125,47.848564
296.21518,39.52705
295.82144,46.053028
295.82144,46.053028
289.34732,44.208511
283.74582,48.373432
291.57422,38.655949
296.23282,42.47279
288.15671,41.877972
295.15219,49.587601
292.19971,42.046089
292.19971,42.046089
285.19,46.027962
285.06491,41.554871
282.63138,46.48111
298.83588,40.29314
291.61188,42.115971
286.3718,43.691921
297.01883,50.408981
280.51175,44.159351
290.49512,38.795479
290.49512,38.795479
295.6088,38.735741
293.67532,41.295361
287.08997,41.373878
289.88065,51.277081
282.69995,45.42577
290.51019,38.743542
291.16437,45.318291
289.08606,41.562958
297.354,41.300049
299.31955,41.38464
293.18033,41.61776
283.25549,48.355232
297.48691,49.623451
284.47217,39.911812
281.91568,42.775509
286.36157,42.963921
292.18011,49.20248
288.45065,40.245327
292.73764,42.014832
290.88831,51.248169
290.99167,40.229321
292.57336,46.36684
293.18033,41.61776
293.92972,41.602871
296.46732,42.598785
281.91568,42.775509
291.38776,44.52911
289.22617,49.548199
291.38776,44.52911
299.12244,41.86676
298.40137,44.838181
295.58649,49.666851
281.11234,43.227791
281.11234,43.227791
281.11234,43.227791
289.08606,41.562958
296.46732,42.598785
282.13553,43.039101
282.13553,43.039101
290.3815,43.292988
290.3815,43.292988
283.25549,48.355232
292.23492,42.909458
290.62524,44.873959
291.2012,51.144279
285.57397,38.400902
295.58649,49.666851
294.34164,46.49876
284.92859,42.42231
288.45065,40.245327
292.54575,49.416969
295.34967,45.114552
290.3815,43.292988
297.27188,43.333309
282.39194,43.889351
282.39194,43.889351
282.39194,43.889351
285.57397,38.400902
285.57397,38.400902
291.6756,48.762562
293.82663,38.856621
297.64227,49.594978
285.36624,49.044868
289.08606,41.562958
298.81638,43.998039
288.15399,44.068821
291.84805,44.96822
287.97577,39.087181
287.97577,39.087181
285.15692,47.873329
289.69748,43.372089
292.65839,49.865189
295.52417,49.829552
291.84805,44.96822
284.06113,45.506851
294.14966,38.458271
292.21509,38.548592
288.53082,40.942299
298.66348,43.89407
290.94989,40.605221
287.36328,49.45689
295.53839,51.202961
287.36948,46.768219
287.36948,46.768219
294.11075,38.710232
294.11075,38.710232
287.21872,38.862522
284.70691,38.936821
289.67856,40.249641
291.17328,44.921131
297.71158,46.768021
292.24902,46.164822
296.85922,49.162048
296.85922,49.162048
296.18344,47.358761
294.02911,39.051849
291.4183,38.672359
288.53082,40.942299
293.61926,46.413342
282.9975,41.678551
280.70853,47.32806
280.70853,47.32806
291.86493,49.32592
297.65094,47.39629
290.95792,47.406281
295.48651,51.0135
292.57779,40.667858
295.09027,45.081181
292.25464,37.97142
296.20383,42.777828
290.88931,42.45966
296.61725,41.281189
289.28979,40.681671
295.68481,47.748081
297.97089,47.731682
297.97089,47.731682
285.88837,47.880379
285.88837,47.880379
294.86618,48.638981
294.86618,48.638981
291.40945,38.340019
283.23581,41.34304
291.40945,38.340019
285.73981,40.980049
290.61798,37.289089
285.34695,48.312248
297.96155,48.244362
297.96155,48.244362
295.1189,48.481281
295.1189,48.481281
286.68945,39.21191
293.31168,46.04171
286.27167,45.440811
290.04388,44.370602
286.5806,48.544189
297.04208,39.912231
293.8902,48.336121
293.71912,43.124592
293.71646,46.226654
282.94565,47.574905
282.94565,47.574905
295.1189,48.481281
283.34027,48.549042
286.52481,48.683601
298.66092,48.606369
299.08099,42.018139
294.29004,39.126869
283.23581,41.34304
297.27798,48.320332
297.27798,48.320332
287.32663,48.673431
293.68573,48.825142
286.85266,49.261681
284.4335,49.305161
287.46606,40.75845
283.1507,45.139832
287.655,39.244289
291.84781,48.968128
288.24377,41.110081
298.26895,48.91674
284.73904,49.5984
284.73904,49.5984
285.04169,50.075378
284.4335,49.305161
284.4335,49.305161
298.06769,49.412601
295.21268,49.56218
290.86771,38.960121
296.00943,50.498379
295.68484,39.256142
287.20587,38.498055
291.88632,44.478981
283.23581,41.34304
286.24719,50.242409
290.49426,52.055519
285.66165,37.9645
296.41855,49.5401
296.41855,49.5401
296.56662,49.696251
297.73639,49.63715
292.08185,38.915031
288.45065,40.245327
283.94244,41.4716
287.3912,42.194832
294.66797,43.85326
290.73517,44.09132
286.04712,45.053211
286.04712,45.053211
287.56473,44.305
292.4274,44.381271
291.05722,44.632381
299.90591,45.439678
296.96027,46.034302
287.698,42.338718
297.67261,48.302311
298.10571,48.40115
283.50726,48.552601
290.43759,48.791882
293.16016,48.881191
283.54416,45.225552
288.68869,41.15118
293.05722,45.551189
293.88293,44.638088
288.58405,44.733799
288.58405,44.733799
292.22031,44.700031
293.17133,45.065601
283.0228,47.261131
283.0228,47.261131
283.0228,47.261131
293.16016,48.881191
293.16016,48.881191
286.55103,49.418739
287.1011,46.896481
287.1011,46.896481
287.1011,46.896481
288.67068,47.399139
292.50378,41.830421
293.17133,45.065601
291.18338,45.32317
283.37482,43.788219
291.18338,45.32317
291.18338,45.32317
296.81369,47.526611
297.70023,47.86375
285.48505,48.054321
297.46533,42.882839
282.46051,48.257118
287.698,42.338718
291.2211,50.581299
289.52115,51.237309
290.24704,52.149132
286.9639,37.829708
284.2572,47.68895
280.64136,47.751942
288.68869,41.15118
280.64136,47.751942
298.66373,47.762039
286.00494,45.480389
287.91791,45.592869
287.91791,45.592869
287.91791,45.592869
291.35464,45.747898
282.46051,48.257118
290.74768,48.242008
298.55084,48.332451
298.55084,48.332451
292.65842,38.34539
281.48273,47.208031
292.65842,38.34539
298.66373,47.762039
296.38553,48.233452
286.02402,48.43177
285.79068,48.683262
294.95145,48.651192
282.7868,46.244991
298.38483,46.276039
282.45059,46.3214
297.33307,41.891121
296.4986,46.57724
289.78052,49.89653
288.49582,51.08194
285.67938,50.241299
292.65842,38.34539
292.65842,38.34539
295.18292,38.654228
294.71194,39.073761
288.92157,49.762032
285.61533,50.13575
288.68869,41.15118
295.57135,49.774578
295.57135,49.774578
291.97144,47.86417
288.12097,47.966671
288.12097,47.966671
296.12073,47.921478
286.24982,48.06094
288.49582,51.08194
296.40686,51.35815
290.29651,37.749489
290.29651,37.749489
288.75494,39.563648
294.71017,39.8251
281.48273,47.208031
294.71017,39.8251
296.1514,50.09581
296.1514,50.09581
289.83011,50.586239
296.4986,46.57724
294.46268,46.821449
294.98914,46.838329
294.98914,46.838329
291.09723,38.87561
291.09723,38.87561
291.09723,38.87561
285.51685,38.9324
290.52942,38.942661
295.00204,39.95293
296.11258,39.978779
296.11258,39.978779
296.11258,39.978779
296.11258,39.978779
289.83011,50.586239
294.5704,50.673019
289.50067,51.68573
289.2175,47.88446
294.98914,46.838329
283.74069,47.516289
291.97144,47.86417
297.33307,41.891121
291.97144,47.86417
285.67938,50.241299
284.03223,39.78133
284.03223,39.78133
297.07016,40.86879
297.07016,40.86879
296.11258,39.978779
281.48273,47.208031
283.49982,40.552799
293.47012,39.252811
293.53085,39.315891
293.53085,39.315891
290.84906,48.416012
290.84906,48.416012
290.84906,48.416012
285.55481,45.578861
291.15939,51.334862
297.33307,41.891121
293.70847,41.615131
295.4328,40.648239
285.99988,40.919319
285.99988,40.919319
285.99988,40.919319
285.99988,40.919319
293.12341,40.934769
293.12341,40.934769
289.78622,46.858791
289.78622,46.858791
289.78622,46.858791
284.65787,42.652679
287.77356,42.869282
287.77356,42.869282
290.51648,43.08382
285.99988,40.919319
297.50369,41.057018
284.52118,41.629601
281.48273,47.208031
285.9115,41.069439
296.66275,41.261238
283.83307,41.978649
285.85367,38.384121
285.85367,38.384121
287.698,42.338718
285.85367,38.384121
290.51648,43.08382
297.2789,43.724018
297.2789,43.724018
284.52118,41.629601
296.77191,41.755539
296.77191,41.755539
296.77191,41.755539
283.36841,41.821861
282.00461,42.176529
296.03198,42.14196
294.28098,42.29097
294.28098,42.29097
294.28098,42.29097
288.2341,40.520901
296.63684,43.802792
300.20609,45.018139
293.7471,45.10722
293.7471,45.10722
283.36841,41.821861
283.36841,41.821861
283.36841,41.821861
294.6467,41.884109
294.6467,41.884109
299.82117,43.81427
292.31601,42.626251
291.9519,43.074711
291.9519,43.074711
288.2341,40.520901
288.2341,40.520901
287.698,42.338718
288.2341,40.520901
290.56631,40.692039
290.11963,46.273811
292.44626,46.289768
281.48273,47.208031
282.11133,42.3545
288.23059,42.41362
291.9519,43.074711
287.29544,43.279869
287.29544,43.279869
282.46811,43.889912
282.46811,43.889912
283.2576,40.990501
292.16278,41.023239
292.16278,41.023239
296.83838,46.6264
295.00281,46.987331
295.00281,46.987331
283.61795,47.196678
286.5285,43.873402
287.43918,43.832088
287.43918,43.832088
287.43918,43.832088
299.82117,43.81427
298.65271,43.955021
298.65271,43.955021
298.65271,43.955021
298.65271,43.955021
287.698,42.338718
286.86548,41.989079
296.80865,47.17194
287.78085,47.62991
287.78085,47.62991
287.78085,47.62991
287.78085,47.62991
289.55328,43.876179
290.42081,37.851799
289.55328,43.876179
294.66797,43.85326
294.66797,43.85326
299.79645,44.08931
299.79645,44.08931
281.27972,44.315529
281.27972,44.315529
287.56473,44.305
286.86548,41.989079
286.11868,44.34528
280.69101,47.809738
280.69101,47.809738
291.5545,47.81448
298.31836,47.279491
292.15045,39.637581
288.69864,39.70829
292.10428,39.76791
290.44928,39.854801
295.47574,43.493141
298.31836,47.279491
298.31836,47.279491
287.60461,42.166779
298.31836,47.279491
289.41782,39.945011
293.42703,39.942429
294.37354,40.19463
290.32278,44.035809
290.47134,44.387081
294.5704,50.673019
294.83517,48.982361
284.7883,44.591679
284.7883,44.591679
288.32791,47.381592
288.32791,47.381592
290.9343,47.357601
290.9343,47.357601
295.55942,40.236271
295.55942,40.236271
296.88577,40.22823
297.25262,40.288601
290.82419,44.647179
290.82419,44.647179
284.75485,44.956032
284.75485,44.956032
283.89966,45.016891
290.9343,47.357601
290.9343,47.357601
291.1973,47.3078
295.64871,48.49556
285.65594,45.079559
289.00089,45.15427
288.98456,40.064529
292.19397,47.457088
292.19397,47.457088
298.34833,47.49123
295.21744,40.592251
295.21744,40.592251
291.19507,40.702702
294.97351,45.213692
294.97351,45.213692
294.97351,45.213692
294.97351,45.213692
298.34833,47.49123
282.9838,47.57859
287.60818,47.509682
289.77325,40.80072
299.70474,44.435749
290.39618,41.040081
293.59189,41.095161
283.21274,45.349861
283.21274,45.349861
283.21274,45.349861
288.98456,40.064529
284.40991,41.237461
284.40991,41.237461
293.62604,41.27282
293.62604,41.27282
284.38617,45.719711
289.07755,46.005219
289.07755,46.005219
282.97342,41.32201
299.70474,44.435749
282.97342,41.32201
297.09,41.388031
289.07755,46.005219
289.07755,46.005219
289.07755,46.005219
293.72806,46.12915
297.09,41.388031
297.09,41.388031
292.41721,41.41687
284.91943,41.617191
285.3472,41.761921
293.72806,46.12915
287.33279,46.20351
293.03775,46.277519
293.03775,46.277519
293.03775,46.277519
290.92731,39.91415
285.3472,41.761921
292.18689,41.727051
285.28711,41.861172
291.68335,37.751591
285.28711,41.861172
295.41281,46.266472
295.41281,46.266472
295.41281,46.266472
284.47849,40.933102
297.33307,41.891121
291.63467,41.833858
291.63467,41.833858
291.63467,41.833858
290.03052,42.16605
290.03052,42.16605
284.55573,46.063831
288.00812,46.47356
282.21292,46.717819
284.96851,42.079201
284.96851,42.079201
293.58636,42.928909
290.03052,42.16605
296.0322,42.131672
281.19473,47.497131
282.21292,46.717819
288.73898,46.762562
288.73898,46.762562
288.73898,46.762562
291.50616,46.895741
296.98672,47.47739
296.47977,49.937679
291.82349,42.516209
293.8902,42.527966
293.8902,42.527966
293.8902,42.527966
293.8902,42.527966
291.50616,46.895741
287.60461,42.166779
291.50616,46.895741
291.50616,46.895741
296.65475,46.83527
288.58151,41.089809
296.47977,49.937679
296.47977,49.937679
295.22644,50.558979
291.16953,42.640808
291.16953,42.640808
293.83456,42.624962
298.93704,44.85791
290.32733,42.898281
296.65475,46.83527
296.65475,46.83527
296.65475,46.83527
297.06842,46.834278
297.25909,46.843189
295.22644,50.558979
295.22644,50.558979
295.22644,50.558979
290.67313,38.69101
290.67313,38.69101
287.70883,47.33305
292.50339,43.083149
292.50339,43.083149
285.43915,43.16848
285.43915,43.16848
287.9061,46.937771
287.9061,46.937771
287.60461,42.166779
287.9061,46.937771
290.67313,38.69101
295.19339,39.539669
292.15045,39.637581
287.62082,43.141647
287.62082,43.141647
292.28732,43.197281
290.73001,44.836121
295.70111,38.945831
290.65839,40.778542
297.58392,41.541229
299.3519,41.19574
293.88141,46.838879
283.76407,42.222172
288.45605,45.80212
286.81937,46.91169
287.47122,46.080662
296.62704,49.353901
286.05243,39.09605
293.31827,41.116669
287.41006,39.65868
297.47711,39.877239
285.34995,41.452209
296.5105,39.173321
289.78052,49.89653
291.88004,45.387932
287.76456,38.294701
295.78552,39.907921
294.98059,44.425301
289.74731,39.523453
283.78702,48.02956
285.21667,41.282429
285.69,40.99453
292.28659,42.07246
292.78461,43.215981
291.20419,45.238392
296.92361,43.566471
285.72849,42.65453
285.72849,42.65453
291.67682,38.874908
283.29214,45.434109
297.1243,47.037022
297.285,49.21246
292.32645,38.657581
291.2562,49.258949
289.78052,49.89653
286.97128,44.708302
291.91916,39.02227
298.89877,47.463089
286.57617,41.741459
290.91934,37.28717
286.60889,41.889339
296.40375,39.722649
291.2562,49.258949
294.94858,46.438641
287.63547,45.716061
288.397,40.213188
288.07648,43.958488
299.53479,40.477779
293.58087,40.427471
285.96872,41.363564
293.85065,38.397751
292.20471,37.221218
298.65271,43.955021
299.86182,45.827351
287.37125,39.603569
300.48816,44.46067
295.32983,42.534962
301.72076,44.41206
289.37668,41.158672
286.38693,47.016628
293.62308,47.96191
300.93539,45.596539
287.7627,43.274429
285.72272,43.00948
285.41061,44.412209
281.89731,46.722664
290.62183,51.057301
296.159,44.56311
298.20261,44.925831
289.85889,48.693851
292.98834,49.48497
292.15866,49.63776
292.67773,49.66391
285.5575,49.33007
289.92145,46.74456
287.96814,46.470612
284.96851,42.079201
294.62097,49.89415
287.13489,47.488621
293.71136,47.887539
293.74326,45.761589
290.74432,43.26078
287.08749,42.668671
288.2327,48.002178
288.16397,42.481079
289.07397,40.366009
288.46909,46.78368
286.22089,41.151249
291.39938,38.78775
284.9725,44.567551
285.17334,48.770039
287.36404,47.78521
293.98871,46.718021
290.49988,40.287689
292.80865,49.579441
281.89813,42.28587
282.33563,42.84544
292.95526,47.573101
294.4418,40.571678
296.10406,42.34259
294.45569,46.743561
288.57358,51.472752
288.302,47.775551
285.17334,48.770039
282.25021,44.921108
290.58612,46.642689
297.95297,40.806808
291.40781,48.017891
285.51294,38.079739
298.00293,43.35461
283.58762,40.574928
293.5423,43.0261
293.28802,43.514992
293.79684,45.160728
296.51666,44.608608
288.66077,43.36808
286.69522,40.291809
294.33847,50.33654
289.18265,47.873379
291.62878,41.208599
287.93719,46.418491
296.45776,41.266022
284.56689,49.01255
299.3028,41.441017
297.05902,49.4785
285.70346,44.422001
294.69696,46.720188
289.75229,41.634605
290.14655,39.665821
289.87506,43.420959
297.27087,46.928421
283.21274,45.349861
284.87134,49.775909
289.75229,41.634605
295.90503,45.40543
286.35922,42.227482
295.17538,45.930908
288.39529,39.872627
299.13779,43.498638
295.90503,45.40543
289.75229,41.634605
286.33011,39.683182
296.51205,49.72776
291.25027,45.655071
289.75229,41.634605
286.54364,45.304871
292.51468,38.02206
292.46387,41.299068
286.37827,43.07325
289.5484,40.1642
296.05984,42.65604
295.56357,39.417599
296.58755,47.207161
289.75229,41.634605
289.10422,41.69014
296.02225,44.732658
282.42303,46.014019
285.5578,44.010792
292.92276,38.47728
297.32889,47.815472
285.83047,43.198391
298.67377,43.795479
296.39752,42.396919
294.4873,42.00692
287.23569,38.754162
301.57855,44.31218
282.11783,46.22393
295.48651,51.0135
292.92276,38.47728
287.23569,38.754162
289.81934,51.90485
287.26215,42.03231
283.43576,47.06686
285.33063,42.040428
289.83121,44.609859
295.04855,45.342682
280.24945,43.915058
293.82135,39.39135
286.54001,49.437328
289.42395,46.72617
301.27869,44.25053
293.51984,41.277409
293.51984,41.277409
297.34738,44.026939
293.51984,41.277409
283.00296,44.284229
289.64343,50.727089
288.69501,39.883202
287.8674,50.595581
288.23175,50.567879
291.50812,45.370159
294.0827,39.556099
294.55383,45.08139
290.21667,44.779678
292.95819,42.854889
293.44644,40.409889
285.36658,39.280079
292.42282,38.266331
288.61053,49.968632
297.5885,43.841221
294.78433,49.4921
291.25562,48.846924
291.43143,38.654388
286.12555,47.947609
294.08307,50.502769
281.64581,41.951092
286.94531,43.822769
283.7706,42.027241
283.21161,41.038059
293.15085,41.729252
295.8093,40.008511
291.99976,49.301811
283.98633,41.65041
288.88333,39.74456
289.43896,49.73122
297.4809,46.589142
289.91852,42.001431
296.10791,39.319908
295.16721,38.637081
297.9382,46.881401
295.40979,42.150829
292.53055,42.214649
293.72717,42.806759
289.71201,50.128208
293.21356,46.175129
292.68427,38.126282
283.1319,43.955971
298.39575,42.459751
298.09543,44.737061
292.00204,41.786961
293.21356,46.175129
286.66296,47.4137
290.1499,41.4646
292.33035,37.997059
298.06769,49.412601
290.59039,45.439709
284.29694,49.15868
288.56152,46.536049
295.49811,38.644501
295.49811,38.644501
298.11887,40.37505
287.60559,49.523258
291.285,40.730049
286.64642,49.937778
283.79782,46.931
298.0834,40.34621
286.55807,38.405369
293.07062,48.387741
283.23581,41.34304
281.97125,43.672771
286.64642,49.937778
281.29581,44.465401
295.69357,42.609509
285.60254,50.112041
293.62976,45.74065
288.59711,41.03643
293.7674,42.829208
298.95914,48.25782
289.66489,50.020039
288.54913,38.565231
282.65741,43.162521
286.13077,38.779629
285.60254,50.112041
289.66489,50.020039
294.85263,49.057468
290.63657,48.996078
294.10391,45.001419
294.69406,45.86684
298.0231,43.363522
289.8288,45.10276
295.94827,44.75312
284.5321,43.98996
291.06204,38.863312
300.31619,45.49538
300.31619,45.49538
288.4212,43.179794
289.27451,44.470322
288.3725,47.933559
281.29855,42.685749
293.1651,41.746231
293.97394,45.3507
296.19614,45.634331
288.97165,44.624531
296.35461,41.33556
295.57608,42.023361
285.71191,49.706661
294.16882,46.714611
284.77811,44.916779
285.11969,38.866421
293.29364,42.19635
292.67807,46.726711
297.25504,40.54837
289.78052,49.89653
297.41443,46.060822
294.15271,38.23304
292.67807,46.726711
289.7916,39.285328
293.28156,45.309669
292.62747,37.860142
292.69028,37.83498
294.15271,38.23304
299.58337,47.448078
287.40295,46.573978
292.62747,37.860142
290.97394,48.178162
291.4946,44.523499
289.8707,41.04073
291.96069,42.43301
286.4527,42.657879
296.66791,49.461861
288.16251,48.16515
288.16251,48.16515
288.16251,48.16515
289.84323,52.07016
296.08975,48.955372
299.89651,46.051971
289.78052,49.89653
295.66287,44.525841
285.14658,39.370789
284.978,41.420158
298.97217,44.132381
293.34497,39.257809
291.65952,50.583881
286.66296,47.4137
288.47485,40.65136
296.05405,45.827049
296.06433,45.428619
289.19958,49.305721
290.96622,51.504719
294.51126,38.790501
287.47763,46.141178
290.44067,38.52356
293.88541,39.51981
294.61365,45.984619
288.64627,50.788979
285.38742,45.049049
287.80722,43.188782
295.25116,45.842972
295.93347,40.300571
290.55951,49.943008
289.76361,51.962601
288.97165,44.624531
286.61371,38.891972
294.11307,40.362968
296.75296,45.0411
291.58517,45.71579
289.86963,46.72971
285.69199,45.689388
298.31445,42.24744
296.34103,47.17086
294.99725,43.435921
296.22214,39.268959
297.07379,41.22448
294.38538,43.82547
290.15634,48.818989
288.25058,46.679611
295.73535,42.576248
295.62659,49.130428
297.14883,46.296951
296.38882,41.040569
291.60449,41.309361
291.92255,42.00256
285.33154,41.063911
283.99509,39.917
280.80157,44.033989
287.13028,48.665371
287.53503,49.801659
292.13733,48.917191
296.9028,41.198189
295.164,39.201408
283.3457,45.27446
297.57712,40.02771
286.94971,45.353828
290.87228,43.333
284.21942,44.268539
283.34448,41.20174
295.40433,42.981422
295.97556,44.713451
287.23676,43.567211
296.80344,46.74115
284.51019,43.961658
291.65952,50.583881
282.86319,41.79668
291.77164,47.5299
294.19211,39.618999
286.54001,49.437328
292.50378,41.830421
284.4335,49.305161
284.4335,49.305161
285.25366,46.582191
289.34143,46.988239
290.08478,51.208599
292.03348,37.974548
284.4335,49.305161
288.87436,51.154121
294.95102,43.012428
298.37384,40.61842
288.25058,46.679611
285.88837,47.880379
291.05722,44.632381
287.66339,43.471451
291.19882,44.166241
288.47485,40.65136
292.57986,37.376411
296.50043,40.72123
295.42935,39.886539
284.05667,41.576729
283.21274,45.349861
285.75146,41.33564
291.95999,44.900021
284.22333,48.831772
281.6337,43.411579
288.5152,44.923229
297.5083,43.710949
294.0434,45.139778
294.05762,46.441029
282.23685,48.154243
294.63257,43.807671
294.49487,43.91362
285.349,45.556179
295.48242,48.524441
283.06863,48.802078
282.06128,47.085491
293.62976,45.74065
293.15085,41.729252
300.431,44.751015
292.39539,43.869068
294.66797,43.85326
285.72849,42.65453
285.72849,42.65453
287.97546,38.74028
291.39938,38.78775
300.33237,44.986141
300.33237,44.986141
294.55789,40.850498
285.47504,48.034931
297.47946,48.418571
287.24118,39.33276
295.34271,46.602261
296.35944,41.574532
296.35944,41.574532
297.21216,43.643719
297.21216,43.643719
287.30283,39.289688
294.6647,39.783829
290.08276,50.86348
283.33606,47.174541
283.33606,47.174541
285.31381,48.72525
288.39529,39.872627
284.4335,49.305161
289.19958,49.305721
282.37753,44.694592
293.94763,48.065254
282.37042,48.259289
287.5264,42.912899
298.73611,46.498634
296.00369,44.277561
280.2066,43.774288
286.74857,45.158741
