ra,dec
298.23517,48.49789
293.21414,45.82597
300.1965,45.513931
295.53461,48.677391
295.82114,39.975479
298.15717,47.331268
286.94647,38.885189
296.62296,47.291142
292.93661,47.499931
298.93066,40.419102
296.09058,50.408772
293.68207,39.01112
286.112,39.80323
289.15082,46.344151
283.01282,42.723679
295.10959,41.07579
298.46381,40.216812
299.52527,46.917549
295.58548,39.299259
290.26178,37.787189
300.75897,45.71788
297.62054,40.76302
286.0275,37.89447
291.28296,43.608238
291.28296,43.608238
291.97253,44.12999
289.43906,41.492977
293.81812,45.20153
299.54672,40.681911
289.08319,51.47406
281.86789,47.256649
294.89734,40.798168
300.49106,45.796909
295.19992,46.814621
292.50577,49.331959
285.92587,39.669209
298.40298,45.29723
295.71942,45.747559
285.28674,40.342339
298.35858,47.638592
299.46524,40.89109
293.98932,45.48415
291.37064,47.435509
295.84006,39.931221
291.38626,40.18026
300.02124,46.090778
298.89642,40.477009
294.66592,46.665852
298.48325,40.585949
288.97574,41.279121
289.07837,39.70882
286.7695,45.234131
290.36142,46.661331
292.34503,41.585289
295.31754,40.190639
294.17792,46.191711
284.45609,42.439831
286.85983,46.625511
301.01672,44.233841
299.26376,40.263741
296.11771,48.664108
297.983,48.555649
290.30505,41.838459
287.58789,45.598492
286.46796,39.652321
288.43149,45.918869
296.78345,40.229111
289.4585,46.276379
291.73026,38.411461
290.86154,37.885422
289.87814,38.427269
289.7605,45.455608
280.90244,42.935719
291.43582,40.35881
290.73477,49.086639
285.28363,38.947281
297.68759,40.670361
297.70941,41.028149
291.65839,42.632439
299.69125,40.855957
290.25375,37.92691
295.13477,46.76965
295.95798,49.041012
290.80301,42.34441
296.4621,43.459728
295.66525,40.363739
285.88486,45.380138
295.77237,48.53656
282.67715,46.152851
298.80429,42.164162
299.81876,43.825741
294.76459,39.762718
283.85147,47.24366
297.38513,47.543411
284.30792,39.70039
291.96497,41.122162
298.56927,41.00351
291.17566,47.10561
291.41714,40.48592
285.31628,38.686619
285.66937,49.439911
290.9288,37.085251
291.72806,42.680408
298.27521,39.850971
298.50607,46.948029
282.17203,43.69651
298.34344,48.702381
289.61075,41.019489
291.9837,38.595409
294.59283,45.28772
289.64139,39.788029
287.55508,46.68224
286.66867,45.208302
298.75122,46.636261
289.23987,44.99358
296.40448,44.367458
294.06802,43.936871
293.94794,40.455818
288.74893,42.191738
282.87473,41.836727
292.85391,46.77375
287.43542,39.692989
295.25244,42.896114
296.66177,43.811432
299.33368,43.717815
291.95251,41.959911
298.03253,42.20034
292.8699,39.844429
293.6203,42.081871
297.79987,40.349281
300.78387,43.962059
293.09384,39.974579
298.68402,41.83149
293.17435,40.950809
294.64285,46.549412
299.13177,48.06171
297.04388,41.284012
292.26559,39.129841
287.36786,44.27322
288.42035,42.309509
298.33893,41.073479
298.54089,40.471642
293.69415,38.995628
291.52487,38.455849
291.12454,37.986511
295.85056,39.947193
295.27487,40.19508
290.77032,45.498051
292.91702,40.09243
298.82587,46.956669
292.20465,40.48563
292.17496,44.783989
290.70056,39.799679
292.78592,46.808411
290.74271,43.604431
285.90179,39.654411
296.82028,42.514198
296.28137,39.874969
298.79605,46.722858
293.71948,50.18203
291.03217,38.703911
291.35443,40.588879
295.7168,39.777142
288.97589,43.099178
285.80185,45.216831
298.98892,47.761429
287.70197,51.229729
294.81012,44.25597
294.06641,42.486839
290.34805,47.965191
281.28546,43.51548
299.05002,41.537449
299.06454,40.515579
293.68362,38.994869
293.70248,38.975449
292.18237,39.560211
295.37604,46.047588
293.76151,38.99921
292.44135,49.316414
300.01501,40.52702
288.52698,42.178909
297.63947,47.445869
292.17099,41.621288
297.59494,40.594139
297.5798,40.603001
295.07965,39.962528
296.9136,40.258263
294.76862,46.37421
298.52206,48.032921
292.92532,38.480991
283.0733,41.53867
291.72198,41.842468
298.79532,46.670448
296.9025,47.628281
293.45609,41.045849
289.00632,39.093342
301.14603,44.869659
294.15952,45.375919
286.63553,39.488621
291.17059,38.765209
283.07404,41.540878
298.8002,46.665539
291.0188,38.569859
296.7345,39.186111
292.7066,41.894218
296.22293,47.92392
293.26328,45.349419
299.97156,45.811932
287.34946,38.286041
301.4693,44.159649
295.04559,41.10421
285.43805,47.90345
291.54391,42.638988
292.71317,38.369659
298.13965,41.417229
295.36603,46.377232
295.88522,42.62188
300.79001,44.6534
294.14371,38.877392
290.20575,37.769138
294.16446,46.423988
293.2088,46.173061
300.15649,46.20332
283.55252,48.222939
292.93295,40.986401
286.23264,38.202888
295.06284,41.124611
294.03622,40.659191
285.51688,41.534321
295.91083,50.40976
296.90405,43.823891
294.37128,44.924759
295.61261,39.195709
298.06189,40.957291
294.08777,42.489666
295.83835,41.427319
292.2677,47.394798
298.34192,45.407669
284.81525,47.392632
292.28778,38.27425
281.18024,46.929901
291.46149,38.001808
291.41833,42.579819
292.52029,48.123531
292.17368,44.662861
298.07739,47.346581
282.00089,44.96077
289.69705,39.371639
294.48639,46.676151
286.28845,43.614342
298.9068,41.835629
291.35696,42.493641
299.13101,41.589901
295.21167,42.786289
295.21167,42.786289
286.2449,42.146431
295.03052,40.958149
283.91565,47.784569
300.01813,46.026272
295.20386,42.43045
298.1897,41.679192
287.63705,42.530819
293.14578,42.624161
286.73605,41.590279
293.23318,46.600151
297.77277,48.09811
288.28284,39.992222
293.27213,41.95142
287.88483,41.879349
295.68814,42.970581
285.33444,46.309879
290.91254,43.92989
287.40515,49.456291
293.79739,46.56179
293.72311,38.96983
292.42444,48.159592
296.88562,41.19978
293.44366,46.471512
289.71146,41.529713
290.20361,37.774342
299.66415,43.762989
295.25287,42.900028
281.7179,44.873989
291.01138,41.906979
284.51367,45.1203
295.23196,38.925919
297.46631,47.023232
297.46631,47.023232
290.85931,38.636593
291.44626,38.639778
289.297,41.285488
296.672,50.150108
290.13007,41.5998
293.25281,46.051628
284.2572,45.118668
297.78775,47.098331
294.14001,39.08987
294.70926,46.38472
290.55255,40.688759
287.98795,38.89175
295.5061,44.110538
298.13141,41.950989
289.8569,46.789928
287.98959,38.890381
298.05832,40.943069
296.37036,41.390469
293.57437,48.007439
292.53809,41.206612
290.35443,41.76918
293.03067,42.63522
292.01721,41.562809
293.46356,42.88406
283.89862,42.299992
294.92371,47.249989
294.11649,40.681061
292.37616,37.657459
289.25281,42.562611
295.61038,43.260422
287.15167,42.110378
282.55338,43.417358
299.33994,40.925362
295.81686,44.00568
298.35327,47.66888
288.31876,51.725361
284.85162,45.86351
299.37268,41.236671
294.19629,38.83712
297.16977,50.147369
299.04727,41.538078
294.43863,48.985241
285.60162,41.817532
290.51163,44.556019
295.46201,39.084389
296.33862,48.75758
294.35663,45.195011
288.65695,41.399529
293.25259,46.04903
297.49515,41.4147
298.37177,41.291759
294.91699,45.680679
292.72137,41.904919
292.26044,40.703678
283.69891,40.76804
297.19037,46.826481
286.84851,39.304939
295.21747,39.910042
292.02689,49.20718
285.9259,41.09082
300.78394,44.192558
300.78394,44.192558
293.21729,39.207809
284.35217,40.71471
290.42529,46.889938
288.45081,40.432449
283.31787,48.404598
293.66934,46.297459
294.38858,43.69054
296.17761,41.014118
296.45337,49.786549
299.06943,40.515659
293.83688,40.41045
284.49628,41.32589
297.61118,40.650799
296.86246,46.54549
292.66357,46.114941
290.48871,40.725182
290.80344,45.169785
293.23383,46.598251
296.05759,42.110931
295.24097,40.1576
295.39136,40.21677
298.55057,41.040771
290.81393,39.819061
297.03964,49.469139
288.97165,44.624531
294.32257,50.741692
293.57211,40.3578
289.26416,47.005989
289.02493,42.935928
296.11542,51.007111
299.63028,41.03569
298.91333,47.657871
297.34164,46.543362
296.93976,42.691921
286.216,37.42524
298.88452,41.300442
287.9726,44.333611
299.8363,40.88673
295.82376,44.79591
289.53009,47.626221
295.30023,40.18335
293.04837,39.725349
300.78192,44.19405
286.72336,38.595661
291.00095,42.622231
297.81793,46.76421
293.64758,41.730679
296.19614,45.634331
295.6088,38.735741
297.72504,40.64431
297.72504,40.64431
299.21945,40.212311
292.53125,46.728699
292.46249,37.442619
292.82809,41.139351
295.68607,42.970619
294.3616,50.30526
279.85608,43.6679
288.62289,41.44548
286.00461,38.28471
295.23029,42.516079
286.28629,43.615978
296.33084,40.896259
289.73917,41.965271
288.00983,42.14996
298.49457,40.731586
298.93143,40.404911
298.14502,40.69809
289.17267,50.630558
296.71689,41.504978
291.92963,39.067108
296.4747,48.85371
300.78256,44.65501
289.25427,39.409729
293.09363,37.514511
295.05191,40.012619
295.06152,49.046558
290.25198,37.763203
292.07089,50.546799
294.47,46.589581
290.64828,41.23407
291.13748,45.11092
290.09695,41.97068
294.32037,45.501282
294.35196,38.604702
290.15457,50.259689
283.78958,47.806431
298.45837,40.39193
280.8858,47.565632
294.47156,46.58923
292.02893,49.387688
292.16528,37.794048
294.96225,46.225609
299.68124,40.967922
294.47,46.589581
287.16849,39.379581
297.26233,43.30434
300.72165,45.306702
296.67532,40.650009
294.22784,44.134739
295.73285,40.26078
295.73285,40.26078
298.82263,46.939129
299.52237,40.611252
288.90912,44.591831
292.69342,46.793892
296.9978,42.65332
296.44431,42.28735
290.96396,38.469501
294.58798,40.167068
299.24219,41.62323
290.26721,44.711441
284.79047,45.230106
294.12576,46.797779
296.69699,47.407627
296.14957,47.937832
299.07919,40.828976
295.56024,43.203178
286.93588,38.924469
298.78415,47.655548
292.02042,39.16156
290.53476,44.774345
287.15314,45.983829
291.4946,44.523499
291.85333,42.30669
297.27789,43.56955
283.95078,44.669022
297.55621,43.854988
280.99176,42.610538
293.40939,43.225201
287.3717,46.564838
296.39835,43.803532
298.71072,47.037449
296.67294,40.650982
292.72238,42.242031
297.66675,40.65416
285.89816,39.672218
291.85974,42.348701
295.52621,46.457142
293.44687,37.72121
294.30389,40.192558
298.33722,42.432911
290.99725,38.282616
290.91916,50.696388
291.49286,39.050152
300.00583,44.718781
291.08887,42.613899
294.35965,46.125389
298.94003,40.419441
281.43701,42.727314
296.61591,50.021709
294.75632,49.792091
284.39655,45.13604
294.16989,46.425289
293.08649,39.801788
293.08649,39.801788
298.65833,41.138882
295.80582,43.304451
290.41669,41.52578
284.31454,42.589321
291.08334,40.566639
297.54337,41.947979
298.77109,47.785412
299.64487,40.690601
298.84415,43.725361
293.96725,42.833279
290.51895,45.235371
300.19409,45.145741
296.99054,46.598999
297.13989,49.381618
293.24536,38.272182
290.1377,39.765202
290.22916,37.76141
295.08237,47.08625
296.4682,43.80146
287.62381,40.605469
291.63467,44.647598
293.61035,39.415089
289.71304,47.343498
285.99533,42.534199
297.10815,42.752918
295.83008,45.789822
298.00113,40.047878
287.46786,37.96664
294.504,41.968159
292.922,38.670292
287.13596,37.838306
299.85965,40.56395
288.92923,42.529202
293.07538,40.122139
291.76633,37.097191
290.32596,37.76152
287.75238,38.929794
299.02432,41.823719
292.69629,37.707237
299.54694,40.861271
290.17883,37.848949
290.43008,51.271549
296.63696,40.366982
290.96289,42.570709
291.38675,42.260509
295.08725,49.169899
294.67377,46.122673
296.96957,50.067093
291.04214,51.026321
282.1741,46.45676
288.00998,46.306061
300.439,44.663319
291.18866,38.751259
300.4682,44.981426
293.66803,42.223511
289.86264,49.637299
290.27328,47.986469
299.02353,41.82198
297.18048,43.477112
299.15503,40.288132
299.24063,41.621681
285.8418,40.925449
291.0571,42.583359
295.61594,39.196709
291.98416,38.088371
291.18866,38.751259
300.40677,44.414188
284.67484,47.340809
291.88657,44.224564
289.69757,38.408852
288.76028,50.176834
291.63495,41.76569
291.52313,37.887642
294.29193,46.161968
287.94504,42.413551
299.84598,40.84531
290.19952,37.776989
300.45883,43.936024
294.31912,49.532131
292.4393,45.952358
298.28323,45.130939
291.15805,42.576279
295.78812,42.846355
289.34863,50.482861
285.08014,39.183899
292.52734,40.745201
298.57938,40.365108
299.55338,45.522049
293.5192,41.671791
287.17935,38.433701
298.95847,40.863552
293.65988,40.361942
290.22836,40.355389
298.91165,47.658298
295.33884,40.037289
301.11429,44.825802
290.58289,48.960411
297.87793,40.10471
294.31943,46.619598
291.18686,42.591022
290.47421,38.427368
290.47714,38.42691
295.36914,40.787121
299.21881,44.181862
282.19843,46.52029
294.77063,39.751202
291.55862,44.48819
298.7836,43.854832
288.32785,38.627621
288.32785,38.627621
290.93845,37.701172
290.34445,38.377071
295.74377,50.830921
295.74377,50.830921
293.49066,48.095371
295.15491,43.444321
297.69974,40.641468
296.35413,48.863621
298.57819,40.67548
299.81671,45.332821
291.24664,42.562382
294.10733,46.209469
294.30585,40.193779
292.35748,49.514511
290.14914,50.239178
298.30786,41.965389
293.68225,45.511398
298.33798,41.075291
294.59052,41.94651
296.65707,46.38052
285.68704,38.26115
298.13248,41.33427
295.20288,38.51955
298.12396,42.403172
296.59149,50.490028
292.16907,41.619759
294.77493,43.592918
294.07938,39.729641
298.94366,40.40519
298.49451,40.733608
281.7446,44.16964
297.20352,41.228909
293.76782,46.237591
297.75845,41.513641
288.44485,41.172604
298.67557,44.175732
300.33557,44.986271
295.19583,42.418911
300.87231,44.144318
300.41293,46.380669
300.41293,46.380669
298.25992,48.218964
299.17062,40.871059
295.74759,42.40163
292.80579,44.23605
283.0437,47.80463
291.90335,38.925861
294.95724,45.405151
296.05884,39.613579
293.84235,49.66206
301.0473,45.087631
286.43134,42.098339
299.51083,40.474548
298.88235,41.66333
296.06036,39.615211
291.8819,37.18911
296.43033,39.443489
293.15765,40.262711
294.48807,46.334099
292.58875,47.393799
292.7337,37.559311
292.13733,38.602348
286.69733,42.45116
298.22964,41.459839
297.94922,40.530708
293.0748,38.16972
293.05801,45.248821
299.78207,44.19981
292.61954,48.081478
293.77213,44.63847
297.64441,43.632172
291.05017,51.321751
297.42035,39.775108
288.02426,43.545841
298.99731,43.398861
299.01227,40.660034
290.01151,48.244202
298.5304,40.39846
300.33237,44.986141
299.37808,40.757359
298.80362,44.4174
290.33813,44.60387
293.43799,43.476501
292.17706,44.786598
300.39197,44.780041
294.39557,50.719589
297.33582,46.15099
291.96689,47.698456
299.26431,47.491791
294.74448,41.749962
284.91049,48.431641
290.29456,45.56461
294.3541,46.840851
297.61902,40.568062
297.64737,40.536461
297.64737,40.536461
293.7749,45.087639
293.20209,40.170921
293.1416,40.262299
287.2106,44.849129
294.35666,45.192959
297.91864,45.347061
299.87238,45.499592
295.841,47.681889
295.03903,43.95454
293.69742,39.036388
298.84979,44.615009
294.90765,40.278831
294.53214,43.75441
296.28696,44.022671
298.52603,40.612091
295.11502,45.96648
279.85272,43.664459
296.0878,41.316841
290.73367,40.43116
290.2442,40.559269
290.33612,40.653061
289.81805,40.723919
297.92322,42.938789
290.51105,40.708569
299.97183,45.809738
293.38184,46.098701
292.65988,46.159538
293.21356,46.175129
300.41727,46.335991
291.88126,44.555729
292.77484,47.451099
290.82733,47.446861
293.97278,50.645142
298.74857,46.68047
296.40686,51.35815
296.11182,49.561951
282.19308,43.733219
285.87671,39.685951
294.04828,38.364109
291.21811,40.839329
298.88397,41.662079
299.10248,41.887459
287.39417,43.080681
293.33807,42.016312
294.01492,42.139191
299.77972,46.890469
294.91611,46.944977
297.58942,43.516178
298.77295,46.921246
297.78775,47.098331
292.77899,47.552216
298.50989,48.240139
286.2872,44.49371
292.71548,41.943562
297.29269,48.11438
295.06677,43.98209
290.98767,47.976639
297.21194,47.027802
295.16199,46.76273
281.24307,42.254929
296.99405,41.129471
298.77509,42.39323
292.75653,43.036888
298.8222,42.394642
298.49808,42.466412
297.12173,42.673321
299.2529,47.278999
298.73807,47.381741
287.24149,43.679661
298.77988,47.66095
296.92874,47.88295
297.61398,47.811401
292.71729,41.901218
292.74707,42.379929
291.77136,42.671249
298.57697,40.490395
298.55258,47.247318
291.67123,42.812359
297.1322,46.256489
293.09589,47.996578
292.76535,47.512272
296.74991,42.952358
298.14603,43.075199
296.80951,43.450851
290.73578,44.090488
294.24811,46.374008
295.25388,46.76136
288.59802,43.681469
286.46616,48.495918
284.86145,49.026989
292.8053,49.040459
287.66364,49.141499
295.51825,39.593391
298.5798,40.072182
295.26447,44.09856
297.59946,40.55901
296.55164,40.71278
283.0527,41.859711
294.80182,43.13324
297.66129,47.62394
299.06693,47.895191
297.46457,48.088001
297.90045,48.0947
297.66211,48.115898
298.39774,48.212318
290.28619,51.834026
295.32501,40.187576
295.00293,44.09203
283.11136,42.76107
284.37183,40.712971
291.40079,47.924629
285.22531,49.424179
291.82501,42.866508
289.80423,38.370708
286.10696,38.107628
298.0513,43.164909
281.57571,43.068111
289.76114,38.353519
298.21094,48.559158
285.30206,49.263451
285.53549,49.298439
292.13745,38.599419
291.09161,42.058479
300.77478,44.487751
296.80524,50.611061
287.18005,38.414131
296.67761,40.65369
296.8017,43.654259
293.06598,38.042011
294.06879,44.574772
291.5705,42.73772
293.31952,50.364262
292.55612,47.329079
293.17096,40.99559
292.05014,38.261002
288.03152,46.827549
291.22318,37.781551
298.89954,43.395641
290.38721,37.47818
297.72037,40.6502
300.31107,45.02494
292.96844,37.488689
292.91891,38.206692
294.59683,38.37014
287.18961,38.43166
291.24313,42.630169
291.54935,37.40358
290.17502,52.220341
296.64755,41.177021
283.75385,47.796951
286.40198,39.338799
291.59357,42.719299
290.233,52.33601
284.36203,41.577549
296.96381,50.74538
291.83051,42.867729
299.04044,46.670368
290.35153,37.94857
293.83289,38.73634
286.95236,38.918331
291.04391,39.023685
294.57605,39.03928
287.83228,39.225552
297.02771,46.874519
293.33835,41.59024
292.73456,41.90477
295.83484,41.426971
294.34845,46.390755
297.72531,40.640789
287.92313,40.517269
294.96756,43.277409
289.68658,39.297199
295.88867,39.911301
288.4743,40.085678
297.19012,40.027969
294.83679,40.265598
292.60025,37.832069
296.4201,42.936989
290.12604,41.59943
297.63519,41.641869
292.6597,42.272831
291.60602,42.70372
291.76056,42.92392
295.29874,38.930496
294.0282,46.201771
294.31287,40.319721
295.50217,40.409943
295.05322,50.34774
286.54303,44.509621
290.74661,39.91103
283.92191,43.37075
298.29898,40.470329
299.18491,40.484371
298.46799,40.516678
290.51465,40.693001
292.55685,40.638191
291.39743,42.61702
284.6947,46.372589
282.21646,43.93359
296.42896,39.133759
290.88684,47.326679
295.54919,47.72657
291.64459,42.722351
288.90982,44.60836
282.54819,41.334431
298.69202,39.984039
297.13824,44.378078
293.35101,40.059711
297.39066,47.223869
291.52365,38.40519
288.24796,42.10746
299.38208,40.758141
298.0607,40.960732
295.15802,41.047871
284.87454,41.203651
299.62198,41.212509
291.58408,42.622181
295.54712,39.861759
299.34885,40.621319
287.80338,40.890228
298.35513,40.049938
292.63052,45.574219
292.52948,38.282848
289.27658,41.259754
289.27658,41.259754
292.69489,41.336418
283.75253,40.842369
288.63629,42.138191
287.99161,42.933769
289.11868,43.077389
288.6496,46.597752
294.98788,47.21986
300.46063,45.01384
296.08609,51.127041
286.40833,37.426762
287.20215,37.94825
293.539,44.494919
301.70923,44.281792
291.91602,41.74741
286.83035,42.279202
293.93689,42.961559
286.42599,43.264278
291.5907,42.669891
298.64505,42.089851
287.79138,42.574108
290.30646,45.750931
298.26663,46.412991
293.67361,42.666458
291.82965,42.737679
285.87708,39.690689
299.70813,40.921909
296.03668,47.180119
285.37082,47.946499
296.01447,42.422279
291.16675,38.78019
289.1524,50.253159
287.60461,42.166779
289.07571,51.757439
299.12851,41.58754
299.59305,43.693089
283.19598,43.890968
296.52682,43.960232
300.43979,43.930729
291.70721,42.61335
293.20831,38.003319
291.69385,38.964069
282.04895,42.871109
295.98465,50.248199
292.73621,42.75972
292.39539,43.869068
295.2269,46.772869
297.55859,40.63467
295.5495,43.047722
298.83673,43.44302
295.87747,42.983631
298.84198,41.631531
298.20071,41.72921
298.55786,41.82563
297.89221,47.498089
281.27295,47.774399
300.4472,43.929539
300.79263,43.96748
296.49356,44.052319
287.8569,44.102798
296.60672,44.472919
288.51645,41.381962
297.13702,39.891842
299.78946,44.171001
294.85565,42.790672
292.60968,45.708881
298.8461,43.403519
288.08798,43.208172
299.33234,40.69503
295.73996,38.862282
285.90607,49.287521
294.34216,39.562359
292.79404,40.074581
293.02615,40.073051
291.97382,48.26231
297.53055,48.38747
288.24615,43.135841
289.25012,41.484871
297.15662,40.898788
281.11948,42.9944
286.65024,47.242329
288.17081,43.501202
289.20413,46.133911
292.44772,47.858952
296.23697,43.014149
287.73572,42.823421
285.5463,48.410851
283.97751,44.811562
290.91119,38.335579
287.57117,42.813919
291.95999,44.900021
286.71564,48.645279
297.29269,48.11438
290.17618,46.698341
282.23969,43.244049
288.28134,46.637909
294.29269,46.159409
291.38715,46.88168
286.92056,41.371151
292.01581,42.286572
294.34518,39.683929
289.82767,38.442619
288.71979,40.986141
292.3407,37.279861
295.56525,49.073139
289.92453,49.882469
293.61337,44.975422
297.94925,47.816399
289.46765,52.19809
291.38965,45.527168
290.41016,44.063541
297.10153,41.876862
293.57123,43.28648
287.62094,49.584629
298.81332,41.627468
291.63528,47.932018
288.49313,42.692478
288.27991,48.950523
281.89307,44.827461
289.94556,43.665932
293.74628,40.41774
295.78586,40.479771
298.51175,40.459469
299.5773,40.498508
292.29816,40.52459
294.22009,40.592232
291.85382,41.764042
291.91058,41.75098
293.56754,41.763981
286.23264,38.202888
292.55002,39.023811
288.89194,40.563141
294.23987,40.012131
295.51279,39.08849
296.10361,39.056221
291.8476,39.143566
294.40005,39.171589
298.89673,40.578529
299.84723,40.507771
283.03632,40.644989
287.8595,40.687962
298.18536,41.733952
286.52179,41.822239
293.28232,41.854622
297.05902,41.84322
290.1488,38.513279
285.88864,38.486858
291.17801,36.87458
296.30716,39.117119
296.40408,39.169811
287.83432,39.214298
288.78134,39.28825
289.31668,39.235088
292.1795,39.238621
289.32834,40.6791
289.33835,40.62534
289.39078,40.654781
291.36411,40.626881
296.6781,40.649029
291.71484,41.932499
292.71802,41.922459
292.79022,41.948639
293.0798,41.94772
291.94852,36.95208
291.32748,37.126701
292.29431,37.26173
291.91556,37.322578
296.32437,39.292881
285.18643,39.357288
286.37234,39.3423
286.5657,39.38969
289.23367,39.38652
294.57065,39.331402
297.51108,40.61908
297.56931,40.619637
289.29504,40.71674
295.62753,40.706249
293.33401,41.937321
297.54156,41.950901
298.53922,41.986961
289.72461,42.00605
290.08987,42.076111
292.41116,42.039478
290.50565,37.459011
291.55548,37.44516
292.10245,37.56691
292.54315,37.555759
291.96451,37.60878
292.02686,37.600651
294.85513,39.30534
295.87695,39.336391
296.01428,39.35688
291.69095,39.425442
292.11526,39.49855
286.85861,39.592579
289.07651,39.570438
298.91757,40.716961
299.33298,40.714352
285.63928,40.84763
286.04263,40.860291
289.39359,40.896339
290.76614,40.881691
292.76889,40.816181
293.47052,42.0965
293.64468,42.033489
293.80481,42.026001
294.51157,42.090149
298.98239,42.082619
287.21124,42.107719
292.97159,37.65733
290.20993,37.725979
290.31512,37.742451
293.41391,37.799492
290.17807,37.852039
290.14111,39.532299
291.68643,39.510571
293.1196,39.562302
293.40259,39.567131
292.98447,40.813019
299.19092,40.822639
299.70837,40.864239
299.71024,40.87804
283.92465,40.968391
289.59616,40.92783
293.99109,42.26086
292.36017,42.38184
291.875,43.626709
296.30859,42.390179
298.79889,42.390888
290.1824,37.81876
290.28079,37.882172
291.18762,37.8535
292.08344,37.814678
294.19467,43.677078
292.95239,37.857128
290.23746,37.910721
290.31427,37.948009
283.98965,39.631908
292.91196,39.651348
294.09631,39.647079
297.48386,39.63649
289.72604,39.716808
297.42007,39.77375
286.8252,39.802509
292.91092,40.954361
298.51501,40.903992
288.10455,41.07925
288.32599,41.027618
288.9754,41.082241
289.88107,41.069221
292.0715,41.099899
288.72742,42.121441
290.84195,42.183128
291.5249,42.169941
292.2085,42.158611
293.0849,42.150551
294.0647,42.112869
295.89999,42.132999
298.34109,42.114891
290.76639,37.916828
291.01529,37.96777
286.31915,38.086399
287.11649,38.003052
290.99982,38.000259
293.2811,38.082241
290.93896,38.119572
286.88327,39.816689
288.61954,39.85696
289.87711,39.836239
290.2706,39.851849
292.89105,39.88398
293.00101,41.02478
298.50342,41.080181
285.10342,41.112469
289.53439,41.157532
299.14111,41.185001
286.55112,42.234798
288.30215,42.237282
288.57758,42.296021
294.42056,38.190529
291.58234,38.29966
292.30801,38.2906
287.8613,38.372292
297.31741,39.877972
283.8624,39.9454
284.52118,39.950661
286.18781,39.993919
284.88382,41.248539
288.37491,41.27457
290.40628,41.22184
292.88855,41.223728
291.32291,42.42207
291.88705,42.430149
293.06,42.402779
282.99341,42.547058
284.18527,42.563271
292.68399,38.36573
294.04364,38.36454
287.88785,38.49255
291.34595,38.464378
291.39856,38.446381
293.13907,39.925739
294.06229,39.902229
296.93536,39.924927
298.34821,39.97628
283.89719,40.071369
288.97766,40.010529
293.91647,41.24197
297.10431,41.219921
298.38043,41.296391
299.04315,41.233978
286.68253,38.54882
290.13269,38.51368
292.93695,38.593071
293.0076,38.50367
289.86099,40.055641
289.95306,40.011101
292.91852,40.052898
295.33859,40.00787
296.99066,40.075298
288.90735,41.35582
293.48605,41.320229
295.27454,38.564781
287.72379,38.624229
290.72061,38.697578
290.96146,38.673439
291.7262,38.6866
292.00742,38.617329
297.36008,40.031841
286.91632,40.166668
290.45596,40.145741
291.1084,40.182991
292.94348,40.117939
293.27817,40.157082
295.32401,40.1544
296.37366,41.39183
297.13892,41.300774
297.76724,41.366531
289.62195,41.456196
290.29688,41.483501
293.69916,41.402222
293.99844,38.617439
294.08191,38.630859
287.32892,38.707802
290.19086,38.77953
291.12909,38.740528
291.19971,38.71133
297.03891,40.116482
298.0976,40.14069
298.32886,40.147171
284.97217,40.208111
289.53738,40.21331
296.1803,41.413071
297.17383,41.471107
297.67651,41.428589
298.60699,41.446011
288.85443,41.574451
291.67603,38.79491
285.8573,38.820068
293.65378,38.8339
293.66641,40.203629
295.40698,40.242409
299.18686,40.205929
299.32156,40.265339
287.96375,40.310322
291.96027,41.578609
291.96683,41.549751
292.31476,41.582321
282.92862,41.606091
289.39316,41.696701
295.55817,38.846802
286.95206,38.960941
286.9718,38.936481
286.97745,38.913261
290.33026,38.917721
289.61139,40.335838
290.0405,40.337379
293.44922,40.326302
293.7785,40.3092
295.18088,40.339882
297.74051,40.347881
290.47375,41.627548
292.08868,41.602459
292.48141,41.634289
293.24936,41.659611
293.37396,41.624859
293.54422,41.652641
283.16446,41.778519
289.74249,39.267059
289.74249,39.267059
287.20685,40.003002
299.90427,43.69495
287.76627,42.32272
297.82544,40.08799
290.97659,38.996101
291.05634,38.974411
291.06427,38.970661
292.13519,38.926491
292.4649,38.907421
293.70566,38.95528
293.93387,38.944839
298.03879,40.324478
298.20096,40.392319
286.89532,40.46011
287.77182,40.448051
288.27094,40.400421
289.02536,40.422009
290.74387,40.479488
285.4115,41.715858
291.6535,41.741772
291.82629,41.7173
295.30209,40.069801
295.36752,42.65678
291.70251,50.863491
282.38327,48.042782
299.98813,43.663319
290.46207,48.699551
295.69751,38.902
287.40594,39.020889
291.17975,39.099651
291.21167,39.093189
293.6925,39.022141
294.33981,39.07333
283.8996,45.724232
285.50418,45.713482
287.4462,45.794739
288.9707,45.732079
283.02139,47.259651
283.8663,47.228271
289.41861,47.291889
292.12549,47.221966
297.09702,47.223492
280.35217,43.293671
286.03711,43.20401
288.63306,43.205311
288.91037,43.21846
294.93484,43.21283
295.30634,43.24958
296.0347,44.56221
296.83002,44.549149
296.94693,44.553761
298.51447,44.500278
283.7251,44.67886
300.35648,45.737091
297.29742,45.881748
298.73535,45.863979
300.42334,45.886761
298.55719,47.251991
288.77939,47.344372
298.01306,47.325008
281.5239,47.474751
282.19702,47.419579
280.1925,43.302479
288.74359,43.351089
297.25482,43.308979
285.70206,44.686989
286.20068,44.64772
286.28214,44.6651
286.78064,44.615559
288.92142,44.635181
284.92264,45.973461
287.25195,45.9529
291.28577,45.953651
291.3595,45.93539
293.30792,45.983459
